areaCode,areaName,areaType,date,age,deaths,rollingSum,rollingRate
E12000006,East of England,region,2021-11-02,60+,10,96,5.9
E12000006,East of England,region,2021-11-02,60_64,1,6,1.7
E12000006,East of England,region,2021-11-02,65_69,0,10,3.1
E12000006,East of England,region,2021-11-02,70_74,1,5,1.5
E12000006,East of England,region,2021-11-02,75_79,2,18,7.5
E12000006,East of England,region,2021-11-02,80_84,3,20,11.5
E12000006,East of England,region,2021-11-02,85_89,1,19,17.3
E12000006,East of England,region,2021-11-02,90+,2,18,27.4
E12000006,East of England,region,2021-11-01,00_04,0,0,0.0
E12000006,East of England,region,2021-11-01,00_59,1,12,0.3
E12000006,East of England,region,2021-11-01,05_09,0,1,0.3
E12000006,East of England,region,2021-11-01,10_14,0,0,0.0
E12000006,East of England,region,2021-11-01,15_19,0,0,0.0
E12000006,East of England,region,2021-11-01,20_24,0,0,0.0
E12000006,East of England,region,2021-11-01,25_29,0,0,0.0
E12000006,East of England,region,2021-11-01,30_34,0,0,0.0
E12000006,East of England,region,2021-11-01,35_39,0,1,0.2
E12000006,East of England,region,2021-11-01,40_44,0,0,0.0
E12000006,East of England,region,2021-11-01,45_49,1,2,0.5
E12000006,East of England,region,2021-11-01,50_54,0,1,0.2
E12000006,East of England,region,2021-11-01,55_59,0,7,1.6
E12000006,East of England,region,2021-11-01,60+,14,97,6.0
E12000006,East of England,region,2021-11-01,60_64,1,5,1.4
E12000006,East of England,region,2021-11-01,65_69,1,11,3.4
E12000006,East of England,region,2021-11-01,70_74,1,7,2.1
E12000006,East of England,region,2021-11-01,75_79,3,19,7.9
E12000006,East of England,region,2021-11-01,80_84,1,18,10.3
E12000006,East of England,region,2021-11-01,85_89,4,18,16.4
E12000006,East of England,region,2021-11-01,90+,3,19,28.9
E12000006,East of England,region,2021-10-31,00_04,0,0,0.0
E12000006,East of England,region,2021-10-31,00_59,1,13,0.3
E12000006,East of England,region,2021-10-31,05_09,0,1,0.3
E12000006,East of England,region,2021-10-31,10_14,0,0,0.0
E12000006,East of England,region,2021-10-31,15_19,0,0,0.0
E12000006,East of England,region,2021-10-31,20_24,0,0,0.0
E12000006,East of England,region,2021-10-31,25_29,0,0,0.0
E12000006,East of England,region,2021-10-31,30_34,0,0,0.0
E12000006,East of England,region,2021-10-31,35_39,0,2,0.5
E12000006,East of England,region,2021-10-31,40_44,0,0,0.0
E12000006,East of England,region,2021-10-31,45_49,0,1,0.2
E12000006,East of England,region,2021-10-31,50_54,0,1,0.2
E12000006,East of England,region,2021-10-31,55_59,1,8,1.9
E12000006,East of England,region,2021-10-31,60+,13,99,6.1
E12000006,East of England,region,2021-10-31,60_64,0,4,1.1
E12000006,East of England,region,2021-10-31,65_69,3,14,4.3
E12000006,East of England,region,2021-10-31,70_74,0,10,3.0
E12000006,East of England,region,2021-10-31,75_79,3,18,7.5
E12000006,East of England,region,2021-10-31,80_84,5,19,10.9
E12000006,East of England,region,2021-10-31,85_89,1,15,13.6
E12000006,East of England,region,2021-10-31,90+,1,19,28.9
E12000006,East of England,region,2021-10-30,00_04,0,0,0.0
E12000006,East of England,region,2021-10-30,00_59,1,15,0.3
E12000006,East of England,region,2021-10-30,05_09,0,1,0.3
E12000006,East of England,region,2021-10-30,10_14,0,0,0.0
E12000006,East of England,region,2021-10-30,15_19,0,0,0.0
E12000006,East of England,region,2021-10-30,20_24,0,0,0.0
E12000006,East of England,region,2021-10-30,25_29,0,0,0.0
E12000006,East of England,region,2021-10-30,30_34,0,0,0.0
E12000006,East of England,region,2021-10-30,35_39,1,3,0.7
E12000006,East of England,region,2021-10-30,40_44,0,1,0.3
E12000006,East of England,region,2021-10-30,45_49,0,2,0.5
E12000006,East of England,region,2021-10-30,50_54,0,1,0.2
E12000006,East of England,region,2021-10-30,55_59,0,7,1.6
E12000006,East of England,region,2021-10-30,60+,14,100,6.2
E12000006,East of England,region,2021-10-30,60_64,0,7,1.9
E12000006,East of England,region,2021-10-30,65_69,3,11,3.4
E12000006,East of England,region,2021-10-30,70_74,1,12,3.5
E12000006,East of England,region,2021-10-30,75_79,3,15,6.2
E12000006,East of England,region,2021-10-30,80_84,2,18,10.3
E12000006,East of England,region,2021-10-30,85_89,3,16,14.5
E12000006,East of England,region,2021-10-30,90+,2,21,32.0
E12000006,East of England,region,2021-10-29,00_04,0,0,0.0
E12000006,East of England,region,2021-10-29,00_59,2,14,0.3
E12000006,East of England,region,2021-10-29,05_09,1,1,0.3
E12000006,East of England,region,2021-10-29,10_14,0,0,0.0
E12000006,East of England,region,2021-10-29,15_19,0,0,0.0
E12000006,East of England,region,2021-10-29,20_24,0,0,0.0
E12000006,East of England,region,2021-10-29,25_29,0,0,0.0
E12000006,East of England,region,2021-10-29,30_34,0,0,0.0
E12000006,East of England,region,2021-10-29,35_39,0,2,0.5
E12000006,East of England,region,2021-10-29,40_44,0,1,0.3
E12000006,East of England,region,2021-10-29,45_49,1,2,0.5
E12000006,East of England,region,2021-10-29,50_54,0,1,0.2
E12000006,East of England,region,2021-10-29,55_59,0,7,1.6
E12000006,East of England,region,2021-10-29,60+,19,101,6.3
E12000006,East of England,region,2021-10-29,60_64,0,9,2.5
E12000006,East of England,region,2021-10-29,65_69,2,9,2.8
E12000006,East of England,region,2021-10-29,70_74,2,11,3.2
E12000006,East of England,region,2021-10-29,75_79,3,14,5.8
E12000006,East of England,region,2021-10-29,80_84,4,17,9.8
E12000006,East of England,region,2021-10-29,85_89,7,15,13.6
E12000006,East of England,region,2021-10-29,90+,1,26,39.6
E12000006,East of England,region,2021-10-28,00_04,0,0,0.0
E12000006,East of England,region,2021-10-28,00_59,4,14,0.3
E12000006,East of England,region,2021-10-28,05_09,0,0,0.0
E12000006,East of England,region,2021-10-28,10_14,0,0,0.0
E12000006,East of England,region,2021-10-28,15_19,0,0,0.0
E12000006,East of England,region,2021-10-28,20_24,0,0,0.0
E12000006,East of England,region,2021-10-28,25_29,0,0,0.0
E12000006,East of England,region,2021-10-28,30_34,0,0,0.0
E12000006,East of England,region,2021-10-28,35_39,0,2,0.5
E12000006,East of England,region,2021-10-28,40_44,0,1,0.3
E12000006,East of England,region,2021-10-28,45_49,0,2,0.5
E12000006,East of England,region,2021-10-28,50_54,1,2,0.5
E12000006,East of England,region,2021-10-28,55_59,3,7,1.6
E12000006,East of England,region,2021-10-28,60+,11,91,5.6
E12000006,East of England,region,2021-10-28,60_64,3,9,2.5
E12000006,East of England,region,2021-10-28,65_69,0,9,2.8
E12000006,East of England,region,2021-10-28,70_74,0,9,2.7
E12000006,East of England,region,2021-10-28,75_79,1,12,5.0
E12000006,East of England,region,2021-10-28,80_84,4,14,8.0
E12000006,East of England,region,2021-10-28,85_89,2,11,10.0
E12000006,East of England,region,2021-10-28,90+,1,27,41.1
E12000006,East of England,region,2021-10-27,00_04,0,0,0.0
E12000006,East of England,region,2021-10-27,00_59,2,11,0.2
E12000006,East of England,region,2021-10-27,05_09,0,0,0.0
E12000006,East of England,region,2021-10-27,10_14,0,0,0.0
E12000006,East of England,region,2021-10-27,15_19,0,0,0.0
E12000006,East of England,region,2021-10-27,20_24,0,0,0.0
E12000006,East of England,region,2021-10-27,25_29,0,0,0.0
E12000006,East of England,region,2021-10-27,30_34,0,0,0.0
E12000006,East of England,region,2021-10-27,35_39,0,2,0.5
E12000006,East of England,region,2021-10-27,40_44,0,1,0.3
E12000006,East of England,region,2021-10-27,45_49,0,2,0.5
E12000006,East of England,region,2021-10-27,50_54,0,1,0.2
E12000006,East of England,region,2021-10-27,55_59,2,5,1.2
E12000006,East of England,region,2021-10-27,60+,15,91,5.6
E12000006,East of England,region,2021-10-27,60_64,1,6,1.7
E12000006,East of England,region,2021-10-27,65_69,1,10,3.1
E12000006,East of England,region,2021-10-27,70_74,0,12,3.5
E12000006,East of England,region,2021-10-27,75_79,3,13,5.4
E12000006,East of England,region,2021-10-27,80_84,1,14,8.0
E12000006,East of England,region,2021-10-27,85_89,1,9,8.2
E12000006,East of England,region,2021-10-27,90+,8,27,41.1
E12000006,East of England,region,2021-10-26,00_04,0,0,0.0
E12000006,East of England,region,2021-10-26,00_59,1,9,0.2
E12000006,East of England,region,2021-10-26,05_09,0,0,0.0
E12000006,East of England,region,2021-10-26,10_14,0,0,0.0
E12000006,East of England,region,2021-10-26,15_19,0,0,0.0
E12000006,East of England,region,2021-10-26,20_24,0,0,0.0
E12000006,East of England,region,2021-10-26,25_29,0,0,0.0
E12000006,East of England,region,2021-10-26,30_34,0,0,0.0
E12000006,East of England,region,2021-10-26,35_39,0,2,0.5
E12000006,East of England,region,2021-10-26,40_44,0,1,0.3
E12000006,East of England,region,2021-10-26,45_49,0,2,0.5
E12000006,East of England,region,2021-10-26,50_54,0,1,0.2
E12000006,East of England,region,2021-10-26,55_59,1,3,0.7
E12000006,East of England,region,2021-10-26,60+,11,86,5.3
E12000006,East of England,region,2021-10-26,60_64,0,6,1.7
E12000006,East of England,region,2021-10-26,65_69,1,9,2.8
E12000006,East of England,region,2021-10-26,70_74,3,14,4.1
E12000006,East of England,region,2021-10-26,75_79,3,11,4.6
E12000006,East of England,region,2021-10-26,80_84,1,14,8.0
E12000006,East of England,region,2021-10-26,85_89,0,11,10.0
E12000006,East of England,region,2021-10-26,90+,3,21,32.0
E12000006,East of England,region,2021-10-25,00_04,0,0,0.0
E12000006,East of England,region,2021-10-25,00_59,2,8,0.2
E12000006,East of England,region,2021-10-25,05_09,0,0,0.0
E12000006,East of England,region,2021-10-25,10_14,0,0,0.0
E12000006,East of England,region,2021-10-25,15_19,0,0,0.0
E12000006,East of England,region,2021-10-25,20_24,0,0,0.0
E12000006,East of England,region,2021-10-25,25_29,0,0,0.0
E12000006,East of England,region,2021-10-25,30_34,0,0,0.0
E12000006,East of England,region,2021-10-25,35_39,1,2,0.5
E12000006,East of England,region,2021-10-25,40_44,0,1,0.3
E12000006,East of England,region,2021-10-25,45_49,0,2,0.5
E12000006,East of England,region,2021-10-25,50_54,0,1,0.2
E12000006,East of England,region,2021-10-25,55_59,1,2,0.5
E12000006,East of England,region,2021-10-25,60+,16,90,5.6
E12000006,East of England,region,2021-10-25,60_64,0,6,1.7
E12000006,East of England,region,2021-10-25,65_69,4,9,2.8
E12000006,East of England,region,2021-10-25,70_74,4,14,4.1
E12000006,East of England,region,2021-10-25,75_79,2,9,3.7
E12000006,East of England,region,2021-10-25,80_84,2,19,10.9
E12000006,East of England,region,2021-10-25,85_89,1,13,11.8
E12000006,East of England,region,2021-10-25,90+,3,20,30.5
E12000006,East of England,region,2021-10-24,00_04,0,0,0.0
E12000006,East of England,region,2021-10-24,00_59,3,6,0.1
E12000006,East of England,region,2021-10-24,05_09,0,0,0.0
E12000006,East of England,region,2021-10-24,10_14,0,0,0.0
E12000006,East of England,region,2021-10-24,15_19,0,0,0.0
E12000006,East of England,region,2021-10-24,20_24,0,0,0.0
E12000006,East of England,region,2021-10-24,25_29,0,0,0.0
E12000006,East of England,region,2021-10-24,30_34,0,0,0.0
E12000006,East of England,region,2021-10-24,35_39,1,1,0.2
E12000006,East of England,region,2021-10-24,40_44,1,1,0.3
E12000006,East of England,region,2021-10-24,45_49,1,2,0.5
E12000006,East of England,region,2021-10-24,50_54,0,1,0.2
E12000006,East of England,region,2021-10-24,55_59,0,1,0.2
E12000006,East of England,region,2021-10-24,60+,14,83,5.1
E12000006,East of England,region,2021-10-24,60_64,3,6,1.7
E12000006,East of England,region,2021-10-24,65_69,0,7,2.2
E12000006,East of England,region,2021-10-24,70_74,2,11,3.2
E12000006,East of England,region,2021-10-24,75_79,0,8,3.3
E12000006,East of England,region,2021-10-24,80_84,4,19,10.9
E12000006,East of England,region,2021-10-24,85_89,2,13,11.8
E12000006,East of England,region,2021-10-24,90+,3,19,28.9
E12000006,East of England,region,2021-10-23,00_04,0,0,0.0
E12000006,East of England,region,2021-10-23,00_59,0,3,0.1
E12000006,East of England,region,2021-10-23,05_09,0,0,0.0
E12000006,East of England,region,2021-10-23,10_14,0,0,0.0
E12000006,East of England,region,2021-10-23,15_19,0,0,0.0
E12000006,East of England,region,2021-10-23,20_24,0,0,0.0
E12000006,East of England,region,2021-10-23,25_29,0,0,0.0
E12000006,East of England,region,2021-10-23,30_34,0,0,0.0
E12000006,East of England,region,2021-10-23,35_39,0,0,0.0
E12000006,East of England,region,2021-10-23,40_44,0,0,0.0
E12000006,East of England,region,2021-10-23,45_49,0,1,0.2
E12000006,East of England,region,2021-10-23,50_54,0,1,0.2
E12000006,East of England,region,2021-10-23,55_59,0,1,0.2
E12000006,East of England,region,2021-10-23,60+,15,77,4.8
E12000006,East of England,region,2021-10-23,60_64,2,4,1.1
E12000006,East of England,region,2021-10-23,65_69,1,8,2.5
E12000006,East of England,region,2021-10-23,70_74,0,10,3.0
E12000006,East of England,region,2021-10-23,75_79,2,9,3.7
E12000006,East of England,region,2021-10-23,80_84,1,15,8.6
E12000006,East of England,region,2021-10-23,85_89,2,13,11.8
E12000006,East of England,region,2021-10-23,90+,7,18,27.4
E12000006,East of England,region,2021-10-22,00_04,0,0,0.0
E12000006,East of England,region,2021-10-22,00_59,2,4,0.1
E12000006,East of England,region,2021-10-22,05_09,0,0,0.0
E12000006,East of England,region,2021-10-22,10_14,0,0,0.0
E12000006,East of England,region,2021-10-22,15_19,0,0,0.0
E12000006,East of England,region,2021-10-22,20_24,0,0,0.0
E12000006,East of England,region,2021-10-22,25_29,0,0,0.0
E12000006,East of England,region,2021-10-22,30_34,0,0,0.0
E12000006,East of England,region,2021-10-22,35_39,0,0,0.0
E12000006,East of England,region,2021-10-22,40_44,0,0,0.0
E12000006,East of England,region,2021-10-22,45_49,1,1,0.2
E12000006,East of England,region,2021-10-22,50_54,1,1,0.2
E12000006,East of England,region,2021-10-22,55_59,0,2,0.5
E12000006,East of England,region,2021-10-22,60+,9,73,4.5
E12000006,East of England,region,2021-10-22,60_64,0,2,0.6
E12000006,East of England,region,2021-10-22,65_69,2,9,2.8
E12000006,East of England,region,2021-10-22,70_74,0,13,3.8
E12000006,East of England,region,2021-10-22,75_79,1,10,4.2
E12000006,East of England,region,2021-10-22,80_84,1,14,8.0
E12000006,East of England,region,2021-10-22,85_89,3,11,10.0
E12000006,East of England,region,2021-10-22,90+,2,14,21.3
E12000006,East of England,region,2021-10-21,00_04,0,0,0.0
E12000006,East of England,region,2021-10-21,00_59,1,3,0.1
E12000006,East of England,region,2021-10-21,05_09,0,0,0.0
E12000006,East of England,region,2021-10-21,10_14,0,0,0.0
E12000006,East of England,region,2021-10-21,15_19,0,0,0.0
E12000006,East of England,region,2021-10-21,20_24,0,0,0.0
E12000006,East of England,region,2021-10-21,25_29,0,0,0.0
E12000006,East of England,region,2021-10-21,30_34,0,0,0.0
E12000006,East of England,region,2021-10-21,35_39,0,0,0.0
E12000006,East of England,region,2021-10-21,40_44,0,0,0.0
E12000006,East of England,region,2021-10-21,45_49,0,0,0.0
E12000006,East of England,region,2021-10-21,50_54,0,1,0.2
E12000006,East of England,region,2021-10-21,55_59,1,2,0.5
E12000006,East of England,region,2021-10-21,60+,11,73,4.5
E12000006,East of England,region,2021-10-21,60_64,0,3,0.8
E12000006,East of England,region,2021-10-21,65_69,1,7,2.2
E12000006,East of England,region,2021-10-21,70_74,3,14,4.1
E12000006,East of England,region,2021-10-21,75_79,2,10,4.2
E12000006,East of England,region,2021-10-21,80_84,4,15,8.6
E12000006,East of England,region,2021-10-21,85_89,0,9,8.2
E12000006,East of England,region,2021-10-21,90+,1,15,22.8
E12000006,East of England,region,2021-10-20,00_04,0,0,0.0
E12000006,East of England,region,2021-10-20,00_59,0,4,0.1
E12000006,East of England,region,2021-10-20,05_09,0,0,0.0
E12000006,East of England,region,2021-10-20,10_14,0,0,0.0
E12000006,East of England,region,2021-10-20,15_19,0,1,0.3
E12000006,East of England,region,2021-10-20,20_24,0,0,0.0
E12000006,East of England,region,2021-10-20,25_29,0,0,0.0
E12000006,East of England,region,2021-10-20,30_34,0,0,0.0
E12000006,East of England,region,2021-10-20,35_39,0,0,0.0
E12000006,East of England,region,2021-10-20,40_44,0,0,0.0
E12000006,East of England,region,2021-10-20,45_49,0,0,0.0
E12000006,East of England,region,2021-10-20,50_54,0,2,0.5
E12000006,East of England,region,2021-10-20,55_59,0,1,0.2
E12000006,East of England,region,2021-10-20,60+,10,65,4.0
E12000006,East of England,region,2021-10-20,60_64,1,3,0.8
E12000006,East of England,region,2021-10-20,65_69,0,6,1.9
E12000006,East of England,region,2021-10-20,70_74,2,12,3.5
E12000006,East of England,region,2021-10-20,75_79,1,8,3.3
E12000006,East of England,region,2021-10-20,80_84,1,12,6.9
E12000006,East of England,region,2021-10-20,85_89,3,10,9.1
E12000006,East of England,region,2021-10-20,90+,2,14,21.3
E12000006,East of England,region,2021-10-19,00_04,0,0,0.0
E12000006,East of England,region,2021-10-19,00_59,0,5,0.1
E12000006,East of England,region,2021-10-19,05_09,0,0,0.0
E12000006,East of England,region,2021-10-19,10_14,0,0,0.0
E12000006,East of England,region,2021-10-19,15_19,0,1,0.3
E12000006,East of England,region,2021-10-19,20_24,0,0,0.0
E12000006,East of England,region,2021-10-19,25_29,0,0,0.0
E12000006,East of England,region,2021-10-19,30_34,0,0,0.0
E12000006,East of England,region,2021-10-19,35_39,0,0,0.0
E12000006,East of England,region,2021-10-19,40_44,0,0,0.0
E12000006,East of England,region,2021-10-19,45_49,0,0,0.0
E12000006,East of England,region,2021-10-19,50_54,0,2,0.5
E12000006,East of England,region,2021-10-19,55_59,0,2,0.5
E12000006,East of England,region,2021-10-19,60+,15,60,3.7
E12000006,East of England,region,2021-10-19,60_64,0,2,0.6
E12000006,East of England,region,2021-10-19,65_69,1,6,1.9
E12000006,East of England,region,2021-10-19,70_74,3,11,3.2
E12000006,East of England,region,2021-10-19,75_79,1,8,3.3
E12000006,East of England,region,2021-10-19,80_84,6,11,6.3
E12000006,East of England,region,2021-10-19,85_89,2,9,8.2
E12000006,East of England,region,2021-10-19,90+,2,13,19.8
E12000006,East of England,region,2021-10-18,00_04,0,0,0.0
E12000006,East of England,region,2021-10-18,00_59,0,6,0.1
E12000006,East of England,region,2021-10-18,05_09,0,0,0.0
E12000006,East of England,region,2021-10-18,10_14,0,0,0.0
E12000006,East of England,region,2021-10-18,15_19,0,1,0.3
E12000006,East of England,region,2021-10-18,20_24,0,0,0.0
E12000006,East of England,region,2021-10-18,25_29,0,0,0.0
E12000006,East of England,region,2021-10-18,30_34,0,0,0.0
E12000006,East of England,region,2021-10-18,35_39,0,0,0.0
E12000006,East of England,region,2021-10-18,40_44,0,0,0.0
E12000006,East of England,region,2021-10-18,45_49,0,1,0.2
E12000006,East of England,region,2021-10-18,50_54,0,2,0.5
E12000006,East of England,region,2021-10-18,55_59,0,2,0.5
E12000006,East of England,region,2021-10-18,60+,9,52,3.2
E12000006,East of England,region,2021-10-18,60_64,0,2,0.6
E12000006,East of England,region,2021-10-18,65_69,2,5,1.6
E12000006,East of England,region,2021-10-18,70_74,1,8,2.4
E12000006,East of England,region,2021-10-18,75_79,1,9,3.7
E12000006,East of England,region,2021-10-18,80_84,2,5,2.9
E12000006,East of England,region,2021-10-18,85_89,1,10,9.1
E12000006,East of England,region,2021-10-18,90+,2,13,19.8
E12000006,East of England,region,2021-10-17,00_04,0,0,0.0
E12000006,East of England,region,2021-10-17,00_59,0,6,0.1
E12000006,East of England,region,2021-10-17,05_09,0,0,0.0
E12000006,East of England,region,2021-10-17,10_14,0,0,0.0
E12000006,East of England,region,2021-10-17,15_19,0,1,0.3
E12000006,East of England,region,2021-10-17,20_24,0,0,0.0
E12000006,East of England,region,2021-10-17,25_29,0,0,0.0
E12000006,East of England,region,2021-10-17,30_34,0,0,0.0
E12000006,East of England,region,2021-10-17,35_39,0,0,0.0
E12000006,East of England,region,2021-10-17,40_44,0,0,0.0
E12000006,East of England,region,2021-10-17,45_49,0,1,0.2
E12000006,East of England,region,2021-10-17,50_54,0,2,0.5
E12000006,East of England,region,2021-10-17,55_59,0,2,0.5
E12000006,East of England,region,2021-10-17,60+,8,50,3.1
E12000006,East of England,region,2021-10-17,60_64,1,2,0.6
E12000006,East of England,region,2021-10-17,65_69,1,3,0.9
E12000006,East of England,region,2021-10-17,70_74,1,8,2.4
E12000006,East of England,region,2021-10-17,75_79,1,8,3.3
E12000006,East of England,region,2021-10-17,80_84,0,3,1.7
E12000006,East of England,region,2021-10-17,85_89,2,10,9.1
E12000006,East of England,region,2021-10-17,90+,2,16,24.4
E12000006,East of England,region,2021-10-16,00_04,0,0,0.0
E12000006,East of England,region,2021-10-16,00_59,1,6,0.1
E12000006,East of England,region,2021-10-16,05_09,0,0,0.0
E12000006,East of England,region,2021-10-16,10_14,0,0,0.0
E12000006,East of England,region,2021-10-16,15_19,0,1,0.3
E12000006,East of England,region,2021-10-16,20_24,0,0,0.0
E12000006,East of England,region,2021-10-16,25_29,0,0,0.0
E12000006,East of England,region,2021-10-16,30_34,0,0,0.0
E12000006,East of England,region,2021-10-16,35_39,0,0,0.0
E12000006,East of England,region,2021-10-16,40_44,0,0,0.0
E12000006,East of England,region,2021-10-16,45_49,0,1,0.2
E12000006,East of England,region,2021-10-16,50_54,0,2,0.5
E12000006,East of England,region,2021-10-16,55_59,1,2,0.5
E12000006,East of England,region,2021-10-16,60+,11,45,2.8
E12000006,East of England,region,2021-10-16,60_64,0,1,0.3
E12000006,East of England,region,2021-10-16,65_69,2,2,0.6
E12000006,East of England,region,2021-10-16,70_74,3,7,2.1
E12000006,East of England,region,2021-10-16,75_79,3,7,2.9
E12000006,East of England,region,2021-10-16,80_84,0,6,3.4
E12000006,East of England,region,2021-10-16,85_89,0,8,7.3
E12000006,East of England,region,2021-10-16,90+,3,14,21.3
E12000006,East of England,region,2021-10-15,00_04,0,0,0.0
E12000006,East of England,region,2021-10-15,00_59,1,7,0.2
E12000006,East of England,region,2021-10-15,05_09,0,0,0.0
E12000006,East of England,region,2021-10-15,10_14,0,0,0.0
E12000006,East of England,region,2021-10-15,15_19,0,1,0.3
E12000006,East of England,region,2021-10-15,20_24,0,0,0.0
E12000006,East of England,region,2021-10-15,25_29,0,0,0.0
E12000006,East of England,region,2021-10-15,30_34,0,0,0.0
E12000006,East of England,region,2021-10-15,35_39,0,0,0.0
E12000006,East of England,region,2021-10-15,40_44,0,0,0.0
E12000006,East of England,region,2021-10-15,45_49,0,1,0.2
E12000006,East of England,region,2021-10-15,50_54,1,3,0.7
E12000006,East of England,region,2021-10-15,55_59,0,2,0.5
E12000006,East of England,region,2021-10-15,60+,9,38,2.4
E12000006,East of England,region,2021-10-15,60_64,1,1,0.3
E12000006,East of England,region,2021-10-15,65_69,0,0,0.0
E12000006,East of England,region,2021-10-15,70_74,1,5,1.5
E12000006,East of England,region,2021-10-15,75_79,1,4,1.7
E12000006,East of England,region,2021-10-15,80_84,2,6,3.4
E12000006,East of England,region,2021-10-15,85_89,1,10,9.1
E12000006,East of England,region,2021-10-15,90+,3,12,18.3
E12000006,East of England,region,2021-10-14,00_04,0,0,0.0
E12000006,East of England,region,2021-10-14,00_59,2,8,0.2
E12000006,East of England,region,2021-10-14,05_09,0,0,0.0
E12000006,East of England,region,2021-10-14,10_14,0,0,0.0
E12000006,East of England,region,2021-10-14,15_19,1,1,0.3
E12000006,East of England,region,2021-10-14,20_24,0,0,0.0
E12000006,East of England,region,2021-10-14,25_29,0,0,0.0
E12000006,East of England,region,2021-10-14,30_34,0,0,0.0
E12000006,East of England,region,2021-10-14,35_39,0,0,0.0
E12000006,East of England,region,2021-10-14,40_44,0,0,0.0
E12000006,East of England,region,2021-10-14,45_49,0,2,0.5
E12000006,East of England,region,2021-10-14,50_54,1,3,0.7
E12000006,East of England,region,2021-10-14,55_59,0,2,0.5
E12000006,East of England,region,2021-10-14,60+,3,36,2.2
E12000006,East of England,region,2021-10-14,60_64,0,0,0.0
E12000006,East of England,region,2021-10-14,65_69,0,0,0.0
E12000006,East of England,region,2021-10-14,70_74,1,5,1.5
E12000006,East of England,region,2021-10-14,75_79,0,5,2.1
E12000006,East of England,region,2021-10-14,80_84,1,4,2.3
E12000006,East of England,region,2021-10-14,85_89,1,12,10.9
E12000006,East of England,region,2021-10-14,90+,0,10,15.2
E12000006,East of England,region,2021-10-13,00_04,0,0,0.0
E12000006,East of England,region,2021-10-13,00_59,1,6,0.1
E12000006,East of England,region,2021-10-13,05_09,0,0,0.0
E12000006,East of England,region,2021-10-13,10_14,0,0,0.0
E12000006,East of England,region,2021-10-13,15_19,0,0,0.0
E12000006,East of England,region,2021-10-13,20_24,0,0,0.0
E12000006,East of England,region,2021-10-13,25_29,0,0,0.0
E12000006,East of England,region,2021-10-13,30_34,0,0,0.0
E12000006,East of England,region,2021-10-13,35_39,0,0,0.0
E12000006,East of England,region,2021-10-13,40_44,0,0,0.0
E12000006,East of England,region,2021-10-13,45_49,0,2,0.5
E12000006,East of England,region,2021-10-13,50_54,0,2,0.5
E12000006,East of England,region,2021-10-13,55_59,1,2,0.5
E12000006,East of England,region,2021-10-13,60+,5,38,2.4
E12000006,East of England,region,2021-10-13,60_64,0,0,0.0
E12000006,East of England,region,2021-10-13,65_69,0,0,0.0
E12000006,East of England,region,2021-10-13,70_74,1,4,1.2
E12000006,East of England,region,2021-10-13,75_79,1,6,2.5
E12000006,East of England,region,2021-10-13,80_84,0,5,2.9
E12000006,East of England,region,2021-10-13,85_89,2,12,10.9
E12000006,East of England,region,2021-10-13,90+,1,11,16.8
E12000006,East of England,region,2021-10-12,00_04,0,0,0.0
E12000006,East of England,region,2021-10-12,00_59,1,5,0.1
E12000006,East of England,region,2021-10-12,05_09,0,0,0.0
E12000006,East of England,region,2021-10-12,10_14,0,0,0.0
E12000006,East of England,region,2021-10-12,15_19,0,0,0.0
E12000006,East of England,region,2021-10-12,20_24,0,0,0.0
E12000006,East of England,region,2021-10-12,25_29,0,0,0.0
E12000006,East of England,region,2021-10-12,30_34,0,0,0.0
E12000006,East of England,region,2021-10-12,35_39,0,0,0.0
E12000006,East of England,region,2021-10-12,40_44,0,0,0.0
E12000006,East of England,region,2021-10-12,45_49,1,2,0.5
E12000006,East of England,region,2021-10-12,50_54,0,2,0.5
E12000006,East of England,region,2021-10-12,55_59,0,1,0.2
E12000006,East of England,region,2021-10-12,60+,7,41,2.5
E12000006,East of England,region,2021-10-12,60_64,0,0,0.0
E12000006,East of England,region,2021-10-12,65_69,0,1,0.3
E12000006,East of England,region,2021-10-12,70_74,0,3,0.9
E12000006,East of England,region,2021-10-12,75_79,2,5,2.1
E12000006,East of England,region,2021-10-12,80_84,0,9,5.2
E12000006,East of England,region,2021-10-12,85_89,3,12,10.9
E12000006,East of England,region,2021-10-12,90+,2,11,16.8
E12000006,East of England,region,2021-10-11,00_04,0,0,0.0
E12000006,East of England,region,2021-10-11,00_59,0,4,0.1
E12000006,East of England,region,2021-10-11,05_09,0,0,0.0
E12000006,East of England,region,2021-10-11,10_14,0,0,0.0
E12000006,East of England,region,2021-10-11,15_19,0,0,0.0
E12000006,East of England,region,2021-10-11,20_24,0,0,0.0
E12000006,East of England,region,2021-10-11,25_29,0,0,0.0
E12000006,East of England,region,2021-10-11,30_34,0,0,0.0
E12000006,East of England,region,2021-10-11,35_39,0,0,0.0
E12000006,East of England,region,2021-10-11,40_44,0,0,0.0
E12000006,East of England,region,2021-10-11,45_49,0,1,0.2
E12000006,East of England,region,2021-10-11,50_54,0,2,0.5
E12000006,East of England,region,2021-10-11,55_59,0,1,0.2
E12000006,East of England,region,2021-10-11,60+,7,43,2.7
E12000006,East of England,region,2021-10-11,60_64,0,0,0.0
E12000006,East of England,region,2021-10-11,65_69,0,3,0.9
E12000006,East of England,region,2021-10-11,70_74,1,4,1.2
E12000006,East of England,region,2021-10-11,75_79,0,4,1.7
